gene	SRR5575407	SRR5575408	SRR5575409	SRR5575410	SRR5575413	SRR5575598	SRR5575599	SRR5575605	SRR5575606	SRR7716235	SRR7716244	SRR7716245	SRR7716246	SRR7716247
SRR5575407_k141_100550_46	258.0	0.0	92.0	183.0	0.0	0.0	0.0	473.0	116.0	6.0	0.0	0.0	175.0	69.0
SRR5575407_k141_100550_47	205.0	0.0	77.0	180.0	0.0	0.0	0.0	339.0	65.0	2.0	0.0	0.0	126.0	61.0
SRR5575407_k141_100550_48	174.0	0.0	56.0	125.0	0.0	0.0	0.0	366.0	49.0	10.0	0.0	0.0	110.0	55.0
SRR5575407_k141_100550_49	132.0	0.0	55.0	110.0	0.0	0.0	3.0	307.0	77.0	10.0	2.0	0.0	118.0	44.0
SRR5575407_k141_100550_5	195.0	0.0	56.0	122.0	0.0	0.0	0.0	271.0	65.0	3.0	0.0	0.0	93.0	40.0
SRR5575407_k141_100550_50	301.0	0.0	135.0	202.0	0.0	0.0	0.0	551.0	110.0	10.0	0.0	0.0	193.0	67.0
SRR5575407_k141_100550_51	162.0	0.0	56.0	129.0	0.0	0.0	0.0	323.0	55.0	6.0	0.0	0.0	104.0	25.0
SRR5575407_k141_100550_6	259.0	0.0	116.0	195.0	0.0	0.0	0.0	544.0	99.0	12.0	0.0	0.0	217.0	87.0
SRR5575407_k141_100550_7	207.0	0.0	80.0	147.0	0.0	0.0	0.0	408.0	75.0	9.0	2.0	0.0	135.0	65.0
SRR5575407_k141_100550_8	319.0	0.0	120.0	243.0	0.0	0.0	0.0	593.0	112.0	13.0	2.0	0.0	182.0	82.0
SRR5575407_k141_100550_9	246.0	0.0	114.0	167.0	0.0	0.0	0.0	440.0	52.0	11.0	0.0	0.0	175.0	76.0
SRR5575407_k141_100554_2	1975.0	0.0	1336.0	889.0	0.0	0.0	2.0	317.0	0.0	3.0	202.0	0.0	1610.0	514.0
SRR5575407_k141_100555_1	12.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0
SRR5575407_k141_100557_1	2263.0	0.0	1317.0	2398.0	35.0	386.0	0.0	929.0	14.0	899.0	535.0	2.0	1657.0	376.0
SRR5575407_k141_100557_10	1134.0	0.0	704.0	1203.0	10.0	202.0	0.0	476.0	9.0	412.0	237.0	0.0	758.0	176.0
SRR5575407_k141_100557_2	1136.0	0.0	627.0	1273.0	14.0	195.0	0.0	471.0	4.0	467.0	291.0	0.0	827.0	204.0
SRR5575407_k141_100557_3	979.0	0.0	470.0	957.0	11.0	186.0	0.0	439.0	10.0	341.0	204.0	0.0	654.0	111.0
SRR5575407_k141_100557_5	1589.0	0.0	932.0	1685.0	27.0	304.0	0.0	706.0	8.0	675.0	378.0	0.0	1191.0	263.0
SRR5575407_k141_100557_7	737.0	0.0	456.0	833.0	14.0	163.0	0.0	293.0	2.0	286.0	160.0	0.0	621.0	122.0
SRR5575407_k141_100557_8	994.0	0.0	523.0	965.0	6.0	193.0	0.0	402.0	4.0	327.0	220.0	0.0	723.0	165.0
SRR5575407_k141_100557_9	4165.0	0.0	2354.0	4499.0	44.0	799.0	0.0	1816.0	23.0	1757.0	944.0	0.0	3116.0	797.0
SRR5575407_k141_10055_1	20.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	14.0	0.0	2.0	0.0
SRR5575407_k141_10055_2	22.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	9.0	0.0	0.0	0.0
SRR5575407_k141_10055_3	24.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	13.0	0.0	4.0	0.0
SRR5575407_k141_100560_1	343.0	0.0	43.0	150.0	0.0	252.0	51.0	9.0	8.0	1313.0	36.0	0.0	1541.0	196.0
SRR5575407_k141_100562_2	112.0	12.0	9.0	33.0	5.0	131.0	95.0	33.0	12.0	154.0	321.0	173.0	22.0	26.0
SRR5575407_k141_100562_3	427.0	64.0	46.0	124.0	16.0	522.0	547.0	147.0	72.0	626.0	1122.0	680.0	113.0	113.0
SRR5575407_k141_100562_4	31.0	3.0	0.0	14.0	0.0	47.0	40.0	14.0	7.0	50.0	89.0	63.0	16.0	4.0
SRR5575407_k141_100562_5	187.0	31.0	18.0	95.0	7.0	332.0	293.0	90.0	42.0	279.0	518.0	327.0	72.0	74.0
SRR5575407_k141_100562_6	151.0	22.0	14.0	45.0	11.0	207.0	144.0	57.0	17.0	250.0	367.0	256.0	41.0	42.0
SRR5575407_k141_100562_8	625.0	96.0	63.0	159.0	26.0	906.0	783.0	184.0	78.0	914.0	1496.0	1170.0	203.0	363.0
SRR5575407_k141_100563_1	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100563_2	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100564_1	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
SRR5575407_k141_100565_1	33.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	2.0	2.0	8.0	4.0
SRR5575407_k141_100565_10	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100565_2	60.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	5.0	91.0	6.0	2.0
SRR5575407_k141_100565_3	95.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	3.0	23.0	3.0	2.0
SRR5575407_k141_100565_4	96.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	2.0
SRR5575407_k141_100565_5	55.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
SRR5575407_k141_100565_6	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	2.0	0.0
SRR5575407_k141_100565_7	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100565_8	49.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100565_9	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10056_2	17.0	13.0	5.0	4.0	0.0	24.0	0.0	3.0	0.0	64.0	27.0	184.0	6.0	0.0
SRR5575407_k141_100572_1	31.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100572_2	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100578_1	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SRR5575407_k141_100579_1	10.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0
SRR5575407_k141_100580_1	19.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	6.0	0.0	0.0	0.0
SRR5575407_k141_100580_2	20.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0
SRR5575407_k141_100580_3	7.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0
SRR5575407_k141_100582_1	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100582_2	16.0	0.0	10.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100582_3	35.0	0.0	15.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100582_4	27.0	0.0	3.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100582_5	24.0	0.0	8.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100582_6	7.0	0.0	6.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100584_1	13.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0
SRR5575407_k141_100584_2	8.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0
SRR5575407_k141_100587_1	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0
SRR5575407_k141_100587_2	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100587_3	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100590_2	12.0	2.0	15.0	3.0	0.0	3.0	0.0	4.0	0.0	0.0	3.0	2.0	0.0	0.0
SRR5575407_k141_100591_1	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	33.0	0.0	0.0
SRR5575407_k141_100594_1	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100595_1	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100595_2	23.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100597_1	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100597_2	49.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0
SRR5575407_k141_100597_3	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100598_1	28.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100599_1	8.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_10059_1	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100603_1	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100604_1	9.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	7.0	0.0	0.0	0.0
SRR5575407_k141_100606_1	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_10	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_11	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_12	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_13	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_14	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_15	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_16	199.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_17	226.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_18	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_19	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_2	229.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_20	291.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SRR5575407_k141_100606_21	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_22	201.0	0.0	2.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0
SRR5575407_k141_100606_23	184.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_24	216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_25	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_26	222.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_27	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_28	212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_29	96.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_3	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_30	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_31	168.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_32	199.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_33	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_34	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_35	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_36	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_37	197.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_38	223.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_39	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_4	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_40	264.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_5	278.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_6	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_7	69.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_8	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100606_9	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100610_1	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0
SRR5575407_k141_100612_1	32.0	0.0	9.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	32.0	16.0	0.0
SRR5575407_k141_100614_1	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SRR5575407_k141_100616_1	14.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0
SRR5575407_k141_100617_2	40.0	18.0	2.0	19.0	0.0	0.0	22.0	7.0	2.0	2.0	20.0	0.0	19.0	190.0
SRR5575407_k141_100617_4	16.0	3.0	0.0	3.0	0.0	0.0	9.0	5.0	2.0	0.0	10.0	0.0	9.0	69.0
SRR5575407_k141_100620_1	90.0	2.0	4.0	2.0	0.0	0.0	0.0	3.0	9.0	0.0	2.0	0.0	13.0	0.0
SRR5575407_k141_100620_2	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SRR5575407_k141_100620_3	50.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	14.0	0.0	0.0	0.0	8.0	0.0
SRR5575407_k141_100620_4	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100622_1	118.0	0.0	0.0	45.0	0.0	0.0	0.0	35.0	0.0	0.0	40.0	0.0	0.0	0.0
SRR5575407_k141_100622_10	602.0	0.0	2.0	193.0	0.0	0.0	0.0	157.0	0.0	0.0	165.0	0.0	0.0	0.0
SRR5575407_k141_100622_11	290.0	0.0	0.0	92.0	0.0	0.0	0.0	69.0	0.0	0.0	93.0	0.0	0.0	0.0
SRR5575407_k141_100622_12	407.0	0.0	0.0	151.0	0.0	0.0	0.0	113.0	0.0	0.0	126.0	0.0	0.0	0.0
SRR5575407_k141_100622_13	337.0	0.0	0.0	94.0	0.0	0.0	0.0	86.0	0.0	0.0	96.0	0.0	0.0	0.0
SRR5575407_k141_100622_15	563.0	0.0	0.0	221.0	0.0	0.0	0.0	162.0	0.0	0.0	149.0	0.0	0.0	0.0
SRR5575407_k141_100622_16	890.0	0.0	0.0	300.0	0.0	0.0	0.0	209.0	0.0	0.0	209.0	2.0	0.0	0.0
SRR5575407_k141_100622_17	693.0	0.0	0.0	245.0	0.0	0.0	2.0	149.0	0.0	0.0	147.0	0.0	0.0	0.0
SRR5575407_k141_100622_18	788.0	0.0	2.0	271.0	0.0	0.0	0.0	200.0	0.0	0.0	223.0	0.0	0.0	0.0
SRR5575407_k141_100622_19	431.0	0.0	0.0	223.0	0.0	0.0	0.0	119.0	0.0	0.0	136.0	0.0	0.0	0.0
SRR5575407_k141_100622_2	890.0	0.0	4.0	397.0	0.0	0.0	0.0	215.0	0.0	0.0	344.0	2.0	0.0	0.0
SRR5575407_k141_100622_20	744.0	0.0	0.0	287.0	0.0	0.0	0.0	214.0	0.0	0.0	227.0	0.0	0.0	0.0
SRR5575407_k141_100622_21	119.0	0.0	0.0	42.0	0.0	0.0	0.0	30.0	0.0	0.0	43.0	0.0	0.0	0.0
SRR5575407_k141_100622_22	159.0	0.0	0.0	51.0	0.0	0.0	0.0	47.0	0.0	0.0	33.0	0.0	0.0	0.0
SRR5575407_k141_100622_23	823.0	0.0	0.0	343.0	0.0	0.0	4.0	246.0	0.0	0.0	256.0	0.0	0.0	0.0
SRR5575407_k141_100622_24	193.0	0.0	0.0	71.0	0.0	0.0	0.0	53.0	0.0	0.0	60.0	0.0	0.0	0.0
SRR5575407_k141_100622_25	125.0	0.0	0.0	53.0	0.0	2.0	0.0	35.0	0.0	0.0	34.0	0.0	0.0	0.0
SRR5575407_k141_100622_26	166.0	0.0	0.0	68.0	0.0	0.0	0.0	52.0	0.0	0.0	54.0	0.0	0.0	0.0
SRR5575407_k141_100622_27	490.0	0.0	0.0	167.0	0.0	0.0	0.0	122.0	0.0	0.0	147.0	2.0	0.0	0.0
SRR5575407_k141_100622_28	158.0	0.0	0.0	74.0	0.0	0.0	0.0	54.0	0.0	0.0	65.0	0.0	0.0	0.0
SRR5575407_k141_100622_29	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100622_3	513.0	0.0	0.0	189.0	0.0	0.0	0.0	118.0	2.0	0.0	168.0	3.0	0.0	0.0
SRR5575407_k141_100622_30	272.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100622_31	422.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100622_32	239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SRR5575407_k141_100622_33	278.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100622_34	181.0	0.0	0.0	54.0	0.0	0.0	0.0	47.0	0.0	0.0	66.0	0.0	0.0	0.0
SRR5575407_k141_100622_35	502.0	0.0	4.0	223.0	0.0	0.0	0.0	146.0	0.0	0.0	211.0	0.0	0.0	0.0
SRR5575407_k141_100622_36	298.0	0.0	0.0	120.0	0.0	0.0	0.0	54.0	0.0	0.0	124.0	0.0	0.0	0.0
SRR5575407_k141_100622_4	135.0	0.0	0.0	58.0	0.0	0.0	0.0	30.0	0.0	0.0	58.0	2.0	0.0	0.0
SRR5575407_k141_100622_5	95.0	0.0	0.0	27.0	0.0	0.0	0.0	10.0	0.0	0.0	29.0	0.0	0.0	0.0
SRR5575407_k141_100622_6	214.0	0.0	0.0	83.0	0.0	0.0	0.0	46.0	0.0	0.0	65.0	0.0	0.0	0.0
SRR5575407_k141_100622_7	823.0	0.0	0.0	337.0	0.0	0.0	0.0	182.0	0.0	0.0	244.0	0.0	0.0	0.0
SRR5575407_k141_100622_8	981.0	0.0	2.0	370.0	0.0	0.0	2.0	270.0	0.0	0.0	221.0	0.0	0.0	0.0
SRR5575407_k141_100623_1	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100623_2	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100624_1	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100624_2	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100624_3	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100624_4	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100628_1	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100629_1	37.0	4.0	12.0	20.0	0.0	0.0	6.0	3.0	0.0	0.0	2.0	19.0	3.0	6.0
SRR5575407_k141_10062_1	9.0	0.0	0.0	2.0	0.0	57.0	4.0	0.0	2.0	72.0	18.0	0.0	11.0	76.0
SRR5575407_k141_100633_4	140.0	0.0	164.0	0.0	0.0	0.0	0.0	39.0	12.0	0.0	5.0	0.0	24.0	0.0
SRR5575407_k141_100634_1	14.0	0.0	12.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	6.0	0.0
SRR5575407_k141_100635_1	7.0	0.0	13.0	12.0	2.0	42.0	6.0	4.0	2.0	2.0	19.0	61.0	60.0	209.0
SRR5575407_k141_100635_2	20.0	3.0	27.0	31.0	0.0	82.0	11.0	12.0	0.0	7.0	50.0	131.0	139.0	470.0
SRR5575407_k141_100635_3	13.0	0.0	30.0	30.0	0.0	85.0	0.0	19.0	0.0	7.0	39.0	118.0	166.0	426.0
SRR5575407_k141_10063_1	8.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100641_1	81.0	82.0	17.0	9.0	0.0	170.0	0.0	25.0	0.0	291.0	126.0	927.0	37.0	0.0
SRR5575407_k141_100642_1	12.0	3.0	0.0	0.0	0.0	8.0	8.0	0.0	3.0	32.0	10.0	0.0	74.0	35.0
SRR5575407_k141_100645_1	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100645_2	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100647_1	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100649_1	40.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	11.0	14.0	6.0	3.0
SRR5575407_k141_100649_10	62.0	0.0	5.0	21.0	0.0	3.0	37.0	0.0	0.0	0.0	4.0	200.0	6.0	0.0
SRR5575407_k141_100649_11	100.0	0.0	12.0	42.0	3.0	12.0	59.0	5.0	2.0	3.0	16.0	351.0	9.0	3.0
SRR5575407_k141_100649_12	151.0	7.0	27.0	61.0	2.0	26.0	81.0	16.0	8.0	13.0	27.0	697.0	32.0	3.0
SRR5575407_k141_100649_13	115.0	3.0	22.0	60.0	0.0	25.0	81.0	5.0	5.0	4.0	12.0	471.0	13.0	2.0
SRR5575407_k141_100649_2	27.0	0.0	0.0	11.0	2.0	4.0	3.0	3.0	3.0	0.0	7.0	25.0	10.0	0.0
SRR5575407_k141_100649_3	488.0	11.0	15.0	47.0	9.0	25.0	43.0	13.0	10.0	13.0	40.0	20.0	21.0	13.0
SRR5575407_k141_100649_4	84.0	5.0	2.0	18.0	2.0	7.0	26.0	11.0	0.0	2.0	4.0	26.0	0.0	3.0
SRR5575407_k141_100649_5	58.0	2.0	0.0	25.0	3.0	9.0	29.0	2.0	3.0	5.0	7.0	39.0	10.0	8.0
SRR5575407_k141_100649_6	88.0	2.0	8.0	4.0	6.0	5.0	0.0	6.0	2.0	0.0	12.0	0.0	10.0	0.0
SRR5575407_k141_100649_7	122.0	7.0	8.0	42.0	4.0	17.0	40.0	7.0	2.0	2.0	12.0	543.0	12.0	7.0
SRR5575407_k141_100649_8	46.0	2.0	5.0	19.0	0.0	7.0	14.0	2.0	0.0	0.0	9.0	221.0	5.0	0.0
SRR5575407_k141_100649_9	240.0	4.0	36.0	62.0	2.0	25.0	138.0	17.0	6.0	5.0	25.0	893.0	36.0	5.0
SRR5575407_k141_10064_2	77.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	378.0	0.0
SRR5575407_k141_100654_1	1736.0	0.0	841.0	1498.0	17.0	319.0	0.0	697.0	3.0	747.0	443.0	0.0	1328.0	308.0
